Stacking Boxes;1;0,267083;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72265;82,22428
Stacking Boxes;1;0,2732806;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72265;82,22428
Stacking Boxes;1;0,2792171;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72265;82,22428
Stacking Boxes;1;0,2852488;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72265;82,22428
Stacking Boxes;1;0,2911684;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,2978069;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,3039857;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,3103864;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72237;82,22428
Stacking Boxes;1;0,3166279;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72237;82,22428
Stacking Boxes;1;0,3226007;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72237;82,22428
Stacking Boxes;1;0,3285863;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72236;82,22427
Stacking Boxes;1;0,3349935;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72236;82,22427
Stacking Boxes;1;0,3409396;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72236;82,22427
Stacking Boxes;1;0,3469947;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72235;82,22428
Stacking Boxes;1;0,360315;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72235;82,22428
Stacking Boxes;1;0,3748668;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22428
Stacking Boxes;1;0,3819642;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22428
Stacking Boxes;1;0,3888588;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,3957495;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,4025861;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,4090576;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,4155068;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,4233517;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,4301486;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22428
Stacking Boxes;1;0,4376741;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22428
Stacking Boxes;1;0,4445481;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22428
Stacking Boxes;1;0,4513955;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22427
Stacking Boxes;1;0,4580536;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22427
Stacking Boxes;1;0,4654182;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22427
Stacking Boxes;1;0,4719225;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22427
Stacking Boxes;1;0,4793234;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22427
Stacking Boxes;1;0,486429;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22428
Stacking Boxes;1;0,49325;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22428
Stacking Boxes;1;0,5002186;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22428
Stacking Boxes;1;0,507546;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,5150568;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,5224915;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,5294521;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22428
Stacking Boxes;1;0,536307;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22428
Stacking Boxes;1;0,5436997;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22428
Stacking Boxes;1;0,5512695;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,5581235;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,5651262;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,5719248;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72242;82,22429
Stacking Boxes;1;0,5791282;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72242;82,22429
Stacking Boxes;1;0,58631;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22428
Stacking Boxes;1;0,5944188;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22428
